label,melody
1,0 1 75 87 1 60 43 6 7 41 12 31 10 41 12 6 11 41 22 6 14 41 12 64 18 16 8 6 20 16 22 6 0 1 16 12 154 14 52 80 64 18 52 39 6 18 4 8 6 20 52 85 6 20 4 12 9 0 1 52 39 9 1 41 43 9 7 21 80 174 7 16 8 25 10 4 8 6 11 16 43 25 14 16 43 77 18 4 22 64 0 1 4 12 109 30 4 36 88 26 21 80 31 0 1 19 39 95 7 4 12 6 10 41 22 6 11 16 8 6 14 16 36 9 15 41 35 6 18 16 8 6 20 16 35 6 0 1 16 22 61 11 21 39 25 30 19 85 49 14 41 35 6 15 4 8 6 18 19 39 64 18 16 35 6 20 4 36 6 0 1 21 80 170 1 16 35 170 0 14 41 12 64 18 34 17 46 0 1 16 43 88 14 41 54 61 0 1 16 44 46 10 16 45 46 14 34 43 9 33 21 73 31 18 16 43 27 18 41 17 46 0 1 4 12 172 0 14 34 12 64 18 68 17 23 0 1 16 43 61 14 41 54 101 0 1 16 44 58 18 4 45 6 20 4 73 6 0 1 16 43 171 0 10 16 80 46 14 4 39 46 18 4 85 46
1,0 1 2 161 10 2 161 14 2 161 15 41 53 25 15 41 5 25 18 2 161 18 60 73 122 0 1 2 161 10 2 161 10 41 44 61 10 4 17 89 14 2 161 18 2 161 18 16 53 124 18 34 5 124 0 1 2 161 10 2 161 14 2 161 15 41 53 25 15 41 5 25 18 2 161 18 16 17 95 18 34 73 122 0 1 2 161 10 2 161 14 2 161 18 2 161 18 34 44 109 18 41 53 122 0 1 2 161 10 2 161 14 2 161 33 16 73 121 18 2 161 18 41 44 122 0 1 2 161 10 2 161 14 2 161 32 78 40 31 15 68 79 31 33 16 65 31 18 2 161 18 78 22 112 0 1 2 161 7 78 65 25 29 60 79 27 10 2 161 10 34 22 9 11 78 65 6 14 2 161 14 66 79 6 15 68 35 6 18 2 161 18 60 42 6 18 60 22 9 20 68 12 9 0 1 2 161 1 60 42 9 1 41 22 9 7 68 12 6 10 2 161 10 60 35 25 10 34 22 25 11 34 35 25 11 41 12 25 30 41 22 25 30 34 35 25 14 2 161 32 34 35 6 32 34 65 6 33 60 43 25 33 34 5 25 18 2 161 24 41 12 25 24 60 17 25 26 41 5 25 26 60 43 6 0 1 2 161 7 34 12 25 7 68 17 25 29 41 5 25 10 2 161 10 60 43 25 37 34 12 25 37 68 17 25 30 34 5 25 30 41 22 25 14 2 161 32 34 17 6 32 34 12 9 33 34 65 211 33 34 43 211 33 34 36 211 18 2 161
1,0 1 75 87 37 69 86 6 32 69 86 6 33 71 92 25 24 69 86 6 0 30 78 92 25 32 67 86 6 33 67 92 25 24 71 86 6 26 67 65 6 0 28 78 63 6 29 78 65 6 37 67 63 9 0 30 71 92 31 32 67 92 31 33 78 92 31 24 67 92 25 0 30 60 65 27 32 67 65 25 33 34 86 31 18 78 65 27 26 78 63 27 0 29 71 5 6 30 71 65 31 24 67 65 31 26 78 65 6 0 28 67 86 25 29 68 92 6 37 67 86 6 32 71 86 25 33 68 92 25 24 67 86 6 0 29 69 65 6 32 67 86 25 33 67 92 6 24 67 86 13
1,0 1 75 107 15 74 73 139 0 11 71 43 6 14 52 42 25 15 74 73 9 20 71 44 6 0 1 69 43 108 11 60 73 25 14 16 44 31 15 71 70 31 18 74 54 77 0 7 74 54 46 14 60 42 13 18 66 43 31 20 67 12 6 0 1 19 22 31 7 71 42 9 10 41 43 31 11 66 12 31 14 34 22 31 15 60 79 64 0 1 71 73 23 10 71 43 27 11 67 43 31 14 41 42 31 15 69 73 112 18 41 44 9 0 1 78 73 108 14 67 43 31 15 67 43 31 18 78 12 27 20 66 12 31 0 1 16 12 25 7 34 42 6 10 4 12 25 11 66 43 6 14 60 12 31 15 69 73 25 18 60 44 31 20 60 70 31 0 1 78 44 27 28 74 73 13
1,0 1 2 162 1 21 17 89 1 4 73 88 14 4 42 108 14 21 43 77 26 21 35 23 0 1 21 22 23 1 19 43 46 10 41 44 25 11 16 43 25 14 41 17 112 20 41 17 31 26 41 42 31 0 1 41 12 112 11 41 12 31 30 16 22 31 14 16 65 6 15 41 86 6 18 16 65 6 20 41 12 25 0 1 16 12 77 1 16 42 27 1 4 73 27 10 41 42 27 10 16 73 27 11 68 42 31 30 41 12 31 14 60 63 46 14 41 42 27 14 41 73 27 18 34 43 25 24 16 73 31 20 60 45 25 26 16 44 31 0 1 34 12 64 1 34 54 64 10 41 17 46 10 41 50 46 14 34 42 46 14 34 70 46 18 41 12 6 18 41 54 6 20 16 8 6 20 16 45 6 0 1 16 22 77 1 16 44 77 11 34 22 25 11 34 44 25 14 16 22 6 14 16 44 6 15 41 8 6 15 41 45 6 18 34 79 25 18 34 73 25 20 34 36 25 20 34 17 25 0 1 41 35 46 1 41 43 46 10 16 79 46 10 16 73 46 14 16 8 46 14 16 45 46 18 16 22 46 18 16 44 46 0 1 16 63 77 1 16 57 77 11 16 12 6 11 16 54 6 30 16 42 61 30 16 70 61
1,0 1 2 120 14 69 63 46 18 69 79 46 0 1 69 5 46 10 69 51 46 14 69 42 46 18 69 65 46 0 1 69 63 61 14 69 42 46 18 71 79 46 0 1 69 5 46 10 69 51 46 14 69 53 81 0 7 69 42 6 10 71 5 6 11 69 65 6 14 69 63 46 18 69 53 46 0 1 69 51 46 10 69 5 46 14 69 42 61 0 1 69 63 46 10 69 86 46 14 69 79 61 0 1 69 92 46 10 71 149 46 14 69 40 61 0 1 69 42 6 7 69 53 6 10 69 59 6 37 69 53 6
1,0 1 75 212 32 34 36 9 33 34 35 9 24 34 12 154 0 33 68 35 25 24 34 22 125 0 32 41 36 25 33 34 35 25 24 60 17 77 0 29 41 12 25 37 41 12 77 33 41 8 6 24 41 22 97 0 32 34 36 9 33 34 35 9 24 34 12 154 0 33 68 35 25 24 34 22 125 0 32 41 35 6 33 34 8 6 24 60 43 77 0 29 41 12 25 37 41 12 46 32 41 8 81 0 37 41 36 9 30 41 35 9
1,0 1 2 87 14 67 8 119 0 37 67 8 31 11 78 22 31 30 68 63 31 14 67 5 61 0 1 60 22 108 11 19 63 27 30 34 22 27 30 34 86 27 14 66 8 81 0 7 78 8 6 10 34 86 6 11 78 92 6 14 67 36 58 0 10 69 22 6 11 69 63 6 14 69 45 95 33 72 158 27 18 56 135 27 24 52 85 27 24 21 149 27 24 19 91 27 24 19 38 27 20 4 36 27 20 16 92 27 20 16 86 27 26 41 8 27 26 34 65 27 26 60 63 27 0 1 68 5 27 1 66 17 27 1 78 51 9 14 67 53 95 33 72 166 27 18 56 158 27 18 52 135 27 24 21 100 27 24 19 149 27 24 19 91 27 20 4 38 27 20 16 40 27 20 16 92 27 20 41 86 27 26 34 79 27 26 60 65 27 26 68 63 27 0 1 66 5 27 1 78 42 9 14 67 51 95 18 19 150 27 18 19 187 27 24 19 158 27 24 19 149 27 20 21 80 27 20 21 92 27 26 52 65 27 26 52 92 27 26 52 80 9
1,0 1 2 142 29 34 57 125 10 2 142 14 2 142 18 2 142 20 41 57 25 26 34 70 25 0 1 2 142 28 34 54 25 7 60 57 25 10 2 142 10 41 59 119 14 2 142 18 2 142 0 1 2 142 28 34 51 6 29 34 57 81 10 2 142 14 2 142 18 2 142 20 34 57 25 26 34 70 31 0 1 2 142 28 16 54 25 7 41 57 31 29 4 59 154 10 2 142 14 2 142 18 2 142 0 1 2 142 7 34 73 31 7 41 59 25 10 2 142 10 16 73 108 10 41 57 108 14 2 142 15 41 70 108 15 41 57 108 18 2 142 0 1 2 142 28 16 57 6 28 19 73 6 29 4 51 97 29 16 59 125 10 2 142 14 2 142 18 2 142 20 41 59 25 26 41 73 6 0 1 2 142 28 34 53 6 10 2 142 10 34 51 77 14 2 142 32 34 57 6 33 16 59 77 18 2 142 0 1 2 142 28 41 73 6 29 19 53 109 29 41 42 109 10 2 142 14 2 142
1,0 1 2 106 15 71 35 25 15 71 43 25 18 71 22 31 18 71 44 31 20 67 5 31 20 67 47 31 0 1 71 12 9 1 71 54 9 29 71 8 9 29 71 45 9 11 71 36 61 11 71 17 61 20 71 39 27 20 71 22 27 26 71 80 27 26 71 12 27 0 1 69 44 9 29 69 45 27 29 71 53 27 10 69 45 27 37 74 5 6 14 69 17 31 32 78 5 31 15 74 12 31 33 67 5 27 18 74 17 13 0 1 74 8 31 28 69 5 31 29 90 12 31 10 74 17 31 37 74 5 27 30 74 17 27 14 74 43 46 18 74 43 27 24 71 59 31 20 74 44 27 26 74 54 27 0 1 90 47 112 30 67 44 27 30 66 54 27 14 90 47 25 32 69 54 31 33 74 44 31 18 74 43 23 26 67 17 27 0 1 34 43 27 28 71 43 27 7 71 44 31 29 69 45 27 10 90 17 27 10 68 43 31 37 66 17 27 37 41 5 27 11 68 17 27 30 74 17 46 18 71 17 27 18 68 43 25 24 69 17 31 20 69 5 31 26 71 12 31 0 1 74 22 13 10 74 45 27 10 41 44 31 11 69 45 27 30 66 43 27 14 74 45 27 32 67 17 64 24 74 5 27 20 69 12 31 26 74 5 27 26 74 22 118
1,0 1 2 87 28 60 149 31 7 34 40 31 29 60 92 31 10 68 86 25 37 68 65 25 30 78 86 25 14 60 65 112 20 68 86 25 0 1 68 86 23 10 66 42 25 37 66 5 31 30 60 65 25 14 68 63 49 20 66 86 25 0 1 68 86 23 10 66 91 25 37 68 38 25 30 60 40 25 14 78 92 9 33 34 36 31 18 78 92 6 20 78 86 6 0 1 60 79 46 10 68 79 25 11 78 65 25 14 34 63 9 33 66 63 27 18 34 63 27 18 68 63 31 24 60 5 31 26 78 42 31 0 1 60 51 61 11 68 53 31 30 68 73 31 14 60 59 13 33 78 42 31 18 78 70 6 20 78 47 31 26 66 70 31 0 1 78 59 49 11 68 53 31 30 60 73 31 14 34 59 13 33 78 42 31 18 78 70 6 20 78 47 31 26 68 70 31 0 1 66 57 64 11 60 51 31 30 68 53 31 14 68 73 13 33 78 53 31 18 68 73 6 20 68 59 6 0 1 60 44 9 29 34 44 31 10 78 128 6 11 68 70 6 30 68 59 154
1,0 1 75 96 1 41 43 46 10 34 54 58 0 1 68 54 6 7 34 70 9 10 68 50 64 14 41 48 9 15 60 70 64 20 16 54 46 0 7 41 44 6 10 60 42 108 10 60 70 108 15 60 22 77 15 60 44 77 0 1 41 79 46 1 41 73 46 10 34 22 61 10 34 44 61 18 34 42 89 18 34 70 89 0 10 41 5 95 10 41 47 95
1,0 1 2 87 1 71 45 31 28 71 22 27 28 71 44 27 7 71 12 49 7 71 54 49 14 69 22 27 14 69 44 27 32 71 17 27 32 71 50 27 15 69 12 25 15 69 54 25 18 71 22 27 18 71 44 27 24 69 35 13 24 69 43 13 0 1 71 8 31 1 71 45 31 28 71 22 27 28 71 44 27 7 69 22 112 7 69 44 112 32 71 8 31 32 71 45 31 15 71 80 77 15 71 12 77 0 28 67 12 27 28 67 54 27 7 71 17 77 7 71 50 77 32 71 17 27 32 71 50 27 15 71 43 6 15 71 48 6 18 69 17 23 18 69 50 23 0 1 67 12 31 1 67 54 31 28 71 22 27 28 71 44 27 7 71 12 46 7 71 54 46 11 71 12 25 11 71 54 25 14 71 22 27 14 71 44 27 32 69 17 25 32 69 50 25 15 71 12 61 15 71 54 61
1,0 28 16 39 209 28 16 22 209 0 1 16 39 210 1 16 22 211 0 1 16 48 95 0 1 16 50 46 10 16 70 64 14 16 44 89 18 16 43 13 0 1 16 43 58 18 16 42 46
1,0 1 2 130 10 71 79 108 33 66 65 27 18 69 65 108 0 10 90 65 77 32 74 63 31 15 66 65 31 33 68 79 27 18 68 79 77 0 10 74 42 23 14 90 63 27 32 68 42 31 15 68 63 31 33 68 42 31 18 90 63 6 20 66 65 46 0 7 78 65 27 29 60 79 31 10 69 65 46 14 66 65 27 32 41 79 31 15 34 92 31 33 60 79 31 18 34 79 61
1,0 1 2 116 18 19 53 6 20 41 59 46 0 7 52 53 6 10 52 51 6 11 21 53 6 14 4 63 81 0 7 41 59 6 10 4 51 25 11 4 53 6 14 67 65 112 0 10 66 42 6 11 60 51 6 14 41 63 112 20 4 42 25 0 1 68 51 46 10 67 59 13 14 41 53 101 0 1 19 65 23 7 52 63 25 10 4 51 9 30 21 42 31 14 16 63 64 0 7 21 53 6 10 60 59 6 11 56 53 6 14 19 51 112 20 52 65 81 0 1 19 51 49 11 4 53 46 15 115 65 121
1,0 1 2 84 7 71 65 6 10 68 12 31 37 19 42 31 11 90 12 77 20 69 36 23 0 7 69 22 6 10 90 8 6 11 90 79 88 20 69 36 46 0 7 71 92 25 10 66 35 31 37 78 79 31 11 90 8 77 18 90 22 31 24 68 79 31 20 90 8 46 0 7 90 22 25 10 69 12 31 37 69 17 31 11 90 5 23 14 69 45 6 15 66 73 6 18 90 17 6 20 90 5 6 0 1 90 45 6 7 69 73 6 10 66 43 81 20 71 51 101
1,0 1 2 140 28 16 85 23 37 34 38 13 32 68 36 6 33 60 35 6 24 66 39 6 26 4 85 6 0 28 34 39 6 29 4 38 6 37 141 39 23 14 68 22 27 32 60 22 25 33 34 8 6 24 68 39 6 24 16 22 13 26 60 22 31 0 28 16 22 25 29 72 8 6 37 16 35 64 30 16 22 25 32 16 5 6 33 21 43 6 24 34 36 6 24 16 17 23 26 60 8 25 0 28 34 8 6 29 41 22 25 37 34 8 6 30 34 35 6 32 41 36 6 33 4 38 31 18 19 36 31 24 19 35 89 0 33 60 35 27 24 60 35 6 0 1 16 36 27 28 4 36 31 7 19 38 31 29 4 39 6 37 16 38 49 33 34 38 27 24 4 99 9 0 1 19 85 27 28 21 85 27 7 16 39 31 29 4 38 31 37 34 39 6 24 41 39 6 26 4 36 6 0 28 41 39 25 29 34 35 6 37 34 36 9 30 34 38 25 32 34 39 6 33 4 85 31 18 16 39 31 24 34 38 113 0 29 19 85 31 10 16 39 31 37 16 38 31 11 4 39 31 30 72 85 25 14 21 39 31 32 4 38 31 32 16 38 27
1,0 1 2 198 28 68 92 9 29 34 79 6 37 41 65 108 33 34 12 9 24 34 63 46 0 28 4 79 46 37 34 65 105 33 34 57 31 18 34 54 31 24 34 57 6 26 60 54 6 0 28 34 92 9 28 34 70 46 29 34 79 6 37 34 65 108 37 34 128 112 33 34 12 6 24 60 42 46 0 28 60 73 64 37 34 51 58 26 34 128 27 0 1 4 70 31 1 60 54 27 28 41 59 6 29 60 73 31 10 16 51 31 37 60 42 46 33 34 12 6 24 34 42 46 0 29 60 42 31 10 34 51 27 37 60 73 31 30 34 73 27 14 41 59 27 32 60 51 25 33 60 51 27 18 34 73 27 24 60 51 49 0 29 16 73 31 10 34 51 27 10 60 42 27 37 34 12 64 33 60 42 31 18 34 51 31 24 66 42 23 0 28 34 79 13 10 34 65 122
1,0 1 75 199 28 41 79 23 28 41 54 23 37 41 92 25 37 41 59 25 30 41 40 9 30 41 73 9 32 41 51 9 32 41 129 9 18 34 42 13 18 34 82 13 26 34 63 9 26 34 128 9 0 28 34 65 88 28 34 70 88 32 34 79 46 32 34 54 46 24 34 73 23 24 34 173 23 0 28 41 53 6 28 41 147 6 10 41 73 13 10 41 173 13 30 41 53 25 30 41 147 25 32 34 42 64 32 34 82 64 24 34 63 46 24 34 128 46 0 28 41 51 58 28 41 129 58 24 34 53 6 24 34 147 6 26 34 73 6 26 34 173 6 0 28 41 12 64 28 41 48 64 37 34 63 6 37 34 128 6 30 34 65 49 30 34 70 49 24 34 63 6 24 34 128 6 20 34 12 25 20 34 48 25
1,0 1 75 185 28 41 36 112 28 41 17 112 30 41 38 6 30 41 5 6 32 34 91 46 32 34 63 46 24 41 135 6 24 41 86 6 26 16 85 9 26 16 8 9 0 28 41 149 23 28 41 65 23 37 16 149 6 37 16 65 6 30 16 91 6 30 16 63 6 32 16 85 6 32 16 8 6 33 16 135 6 33 16 86 6 24 34 158 6 24 34 92 6 26 34 85 6 26 34 8 6 0 28 16 135 95 28 16 86 95 0 28 60 135 27 28 60 86 27 28 60 53 23 37 34 38 23 37 34 5 23 37 34 47 23 32 41 92 13 32 41 51 13 32 41 128 13 24 41 38 6 24 41 5 6 24 41 47 6 26 16 92 6 26 16 51 6 26 16 128 6 0 28 41 36 112 28 41 17 112 28 41 50 112 30 41 38 6 30 41 5 6 30 41 47 6 32 34 91 46 32 34 63 46 32 34 57 46 24 41 135 6 24 41 86 6 24 41 53 6 26 16 85 9 26 16 8 9 26 16 45 9 0 28 41 149 23 28 41 65 23 28 41 59 23 37 16 65 6 37 16 59 6 37 16 129 6 30 16 63 6 30 16 57 6 30 16 147 6 32 16 8 6 32 16 45 6 32 16 83 6 33 16 86 6 33 16 53 6 33 16 136 6 24 34 92 6 24 34 51 6 24 34 128 6 20 34 8 6 20 34 45 6 20 34 83 6
1,0 1 75 98 1 68 5 118 20 60 17 31 26 68 43 31 0 1 34 53 154 18 60 45 6 20 41 53 6 0 1 34 44 118 20 34 50 31 26 60 48 31 0 1 34 136 58 18 60 48 64 0 1 60 47 61 14 60 53 108 20 34 45 31 26 60 44 31 0 1 60 57 77 11 60 44 25 14 60 44 46
1,0 1 75 96 10 41 92 25 10 60 63 9 11 41 92 13 11 4 51 25 30 60 57 13 15 34 92 25 15 41 51 6 18 34 36 25 18 34 63 9 20 34 36 13 20 34 17 25 26 60 57 46 0 7 34 36 6 7 34 17 25 10 34 38 25 10 34 5 9 11 34 38 13 11 4 51 25 30 34 57 13 15 41 38 25 15 4 51 6 18 41 91 25 18 41 63 6 20 34 91 9 20 16 51 31 26 34 57 9 0 7 34 91 25 7 41 51 6 10 41 149 25 10 34 5 9 11 16 149 13 11 19 51 25 30 34 57 23 15 41 149 6 15 16 51 6 18 41 85 25 18 16 63 13 20 41 85 13 20 19 51 25 26 41 57 23 0 7 41 85 25 7 4 51 25 10 34 135 25 10 34 53 6 11 34 85 25 11 16 45 6 14 16 149 25 14 34 53 6 15 4 39 25 15 16 51 6 18 41 91 6 18 34 53 6 20 41 38 25 20 16 45 6 0 1 34 36 25 1 34 53 25 7 34 92 6 7 34 51 6 10 41 92 25 10 60 63 9 11 41 92 13 11 4 51 25 30 60 57 13 15 34 92 25 15 41 51 6 18 34 36 25 18 34 63 9 20 34 36 13 20 34 17 25 26 60 57 46 0 7 34 36 6 7 34 17 25 10 34 38 25 10 34 5 9 11 34 38 13 11 4 51 25 30 34 57 13 15 41 38 25 15 4 51 6 18 41 91 25 18 41 63 6 20 34 91 9 20 16 51 31 26 34 57 9 0 7 34 91 25 7 41 51 6 10 41 149 25 10 34 5 9 11 16 149 13 11 19 51 25 30 34 57 23 15 41 149 6 15 16 51 6 18 41 85 25 18 16 63 13 20 41 85 13 20 19 51 25 26 41 57 23 0 7 41 85 25 7 4 51 25 10 34 149 89 20 68 65 25 0 1 34 8 25 7 60 92 25 10 68 65 25 11 34 8 6 30 34 92 61
1,0 1 2 55 18 71 92 31 20 69 65 31 0 1 71 79 27 28 67 65 31 7 67 92 31 10 67 40 27 37 60 92 31 11 78 80 31 14 67 40 31 32 78 92 27 15 78 149 25 18 67 100 25 20 67 158 25 0 1 78 100 25 7 71 149 25 10 78 80 25 11 71 40 25 32 78 92 27 15 69 79 31 18 66 92 27 24 66 79 27 20 69 65 31 0 1 71 79 27 28 78 65 27 7 67 92 31 10 78 40 31 37 66 92 31 11 71 80 31 14 78 40 31 32 34 92 31 15 60 149 31 18 66 100 27 24 78 149 31 20 78 166 31 26 66 158 31 0 1 67 100 31 7 66 149 31 10 67 40 31 11 69 92 31 15 69 92 25 18 69 79 31 20 69 65 31 26 78 12 27 0 1 71 65 25 15 69 12 31 33 71 63 31 18 71 65 25 20 69 92 6 0 15 78 40 31 33 34 92 27 18 71 79 27 20 71 65 31 26 68 12 31 0 1 71 65 31 15 71 12 9 20 69 42 25 0 15 69 51 25 24 69 65 25
1,0 1 75 131 14 41 5 89 0 1 41 12 89 14 41 22 125 0 14 41 43 108 0 1 41 17 89 14 16 5 124 0 14 16 5 108 26 16 12 89
1,0 32 19 65 25 15 21 12 31 33 19 51 23 20 4 43 9 0 28 16 73 64 37 4 43 23 14 4 51 9 33 16 42 113 0 30 4 51 9 32 4 42 31 15 19 12 31 33 4 65 95 0 24 19 51 31 20 21 43 31 26 19 51 6 0 28 19 79 25 29 4 92 9 11 4 40 13 14 4 80 9 33 4 149 81 0 37 16 92 31 11 19 65 25 30 19 63 25 14 52 12 31 15 21 51 46 26 4 42 31 0 1 19 12 31 28 21 63 23 10 21 65 25 37 21 79 31 11 21 92 27 30 21 80 6 15 4 149 31 33 19 91 64 26 19 149 31 26 19 100 31 0 28 4 158 31 7 19 166 31 29 4 187 88 33 41 100 31 18 19 149 31 24 19 91 25 20 21 80 25 26 19 40 25 0 1 19 79 9 29 4 63 6 37 4 12 6 30 4 51 9 32 16 43 6 33 41 73 125 0 18 4 79 31 20 4 65 25 26 16 12 25 0 28 16 65 9 29 16 12 6 37 34 51 6 30 34 42 6 32 4 12 31 33 34 12 23 26 4 65 23 0 29 4 12 6 37 4 65 31 30 16 79 31 32 19 65 46 18 21 79 31 24 21 92 31 26 4 79 6 0 1 4 92 6 29 4 80 46 30 41 80 6 32 16 40 6 33 4 80 6 24 19 149 31 26 19 149 154 0 1 4 100 9 29 4 149 13 11 19 91 13 14 19 40 9
1,0 1 2 155 28 41 12 6 28 41 54 6 29 41 42 77 29 41 70 77 32 56 44 6 32 56 168 6 33 34 73 61 33 34 82 61 0 29 16 44 13 29 16 168 13 11 19 54 31 11 19 173 31 30 52 73 6 30 52 82 6 32 16 43 6 32 16 48 6 33 4 42 46 33 4 70 46 26 52 40 31 26 52 42 31 0 1 19 79 31 1 19 73 31 28 16 22 31 28 16 44 31 7 16 12 31 7 16 54 31 29 19 42 46 29 19 70 46 30 19 73 6 30 19 82 6 32 133 79 6 32 133 73 6 33 41 22 6 33 41 44 6 24 56 12 31 24 56 54 31 20 56 42 31 20 56 70 31 26 4 12 46 26 4 54 46 0 29 52 12 13 29 52 54 13 11 56 73 31 11 56 82 31 30 52 43 6 30 52 48 6 32 52 42 31 32 52 70 31 15 52 12 31 15 52 54 31 33 19 42 61 33 19 70 61 0 29 19 42 77 29 19 70 77 32 19 44 6 32 19 168 6 33 34 73 77 33 34 82 77 0 28 19 43 31 28 19 48 31 7 21 73 31 7 21 82 31 29 16 54 13 29 16 173 13 11 4 44 31 11 4 168 31 30 41 73 6 30 41 82 6 32 19 43 6 32 19 48 6 33 34 42 61 33 34 70 61 0 29 41 42 46 29 41 70 46 30 62 73 6 30 62 82 6 32 56 79 6 32 56 73 6 33 4 22 6 33 4 44 6 24 52 12 31 24 52 54 31 20 62 42 31 20 62 70 31 26 21 12 46 26 21 54 46 0 29 56 12 13 29 56 54 13 11 19 42 31 11 19 70 31 30 4 43 6 30 4 48 6 32 62 35 31 32 62 43 31 15 114 79 31 15 114 73 31 15 21 22 6 15 21 44 6
1,0 1 2 137 1 68 5 9 1 68 47 9 29 16 42 27 29 16 70 27 10 34 63 58 10 34 57 58 0 7 16 63 31 7 16 57 31 29 41 5 31 29 41 47 31 29 4 42 31 29 4 70 31 10 19 51 31 10 19 128 31 10 16 53 9 10 16 136 9 30 34 73 31 30 34 82 31 14 41 51 46 14 41 128 46 18 34 42 13 18 34 70 13 26 16 42 31 26 16 70 31 0 1 41 5 13 1 41 47 13 29 41 42 31 29 41 70 31 10 16 63 58 10 16 57 58 0 1 41 63 64 1 41 57 64 10 60 5 64 10 60 47 64 14 68 42 23 14 68 70 23 18 41 51 46 18 41 128 46 0 28 34 53 9 28 34 136 9 29 41 73 31 29 41 82 31 10 41 51 105 10 41 128 105 0 7 16 136 31 7 16 53 31 29 60 82 31 29 60 73 31 10 68 129 27 10 68 59 27 10 41 147 9 10 41 57 9 30 41 173 25 30 41 54 25 14 16 129 46 14 16 59 46 18 68 82 23 18 68 73 23 0 1 60 136 23 1 60 53 23 29 60 82 31 29 60 73 31 10 41 128 58 10 41 51 58 18 16 79 31 24 16 65 31 20 16 79 31 26 16 65 31 0 1 16 63 31 28 16 22 31 7 16 63 31 29 16 5 31 10 16 17 31 37 16 5 31 11 16 17 31 30 16 51 31 14 16 63 31 32 16 8 31 15 16 8 31 33 16 22 31 18 16 63 31 18 16 53 27 24 16 45 27 24 16 44 27 20 16 57 27 20 16 47 27 26 16 50 27 26 16 128 27 0 1 16 48 27 1 16 38 13 1 16 5 13 1 16 136 88 29 16 36 31 29 16 17 31 10 16 36 6 10 16 17 6 11 16 92 6 11 16 51 6 14 16 86 6 14 16 53 6 15 16 86 31 15 16 53 31 33 16 8 31 33 16 45 31
1,0 1 2 106 1 34 43 6 7 19 17 6 10 4 5 6 11 4 22 6 14 34 5 6 15 4 17 6 18 52 43 46 0 1 56 43 6 7 41 43 6 10 4 54 6 11 21 54 6 14 21 54 6 15 62 45 6 18 21 43 46 0 1 34 5 6 7 4 12 6 10 56 22 6 11 56 12 6 14 19 5 6 15 52 43 6 18 19 17 46 0 1 52 43 6 7 19 17 6 10 16 5 6 11 34 5 6 14 34 17 6 15 68 43 6 18 34 5 46 18 34 45 46 0 1 60 43 6 7 41 17 6 10 68 5 6 11 60 22 6 14 68 5 6 15 34 53 6 18 4 8 46 18 4 5 46 18 34 43 46 0 1 60 43 6 7 16 43 6 10 114 45 6 10 41 54 6 11 16 45 6 11 34 54 6 14 60 45 6 14 68 54 6 15 60 43 6 15 60 45 6 18 16 5 46 18 41 43 46 0 1 19 22 6 1 68 5 6 7 34 8 6 7 60 12 6 10 16 86 6 10 60 22 6 11 4 8 6 11 68 12 6 14 41 22 6 14 60 5 6 15 56 5 6 15 41 17 6 18 34 8 61 18 60 5 61
1,0 1 75 110 28 41 70 125 24 41 59 23 0 28 4 40 64 28 41 54 125 30 19 35 6 32 21 40 6 33 19 35 6 24 19 40 9 24 16 43 23 26 19 35 6 0 28 21 40 49 28 16 73 61 30 21 35 9 32 21 40 6 32 16 59 61 33 19 35 6 24 19 40 9 26 21 35 6 0 28 21 40 49 28 60 42 88 30 21 35 6 32 21 40 9 32 16 65 64 33 19 35 9 24 21 40 9 24 4 12 64 26 21 35 6 0 28 52 40 46 28 19 65 109 30 19 35 9 32 19 40 6 33 19 35 9 24 19 40 6 26 19 35 6 0 28 4 40 64 28 16 59 105 30 19 35 6 32 21 40 6 33 19 35 6 24 19 40 9 24 16 43 46 26 19 35 6 0 28 21 40 49 28 16 73 89 30 21 35 9 32 21 40 6 32 4 59 88 33 19 35 6 24 19 40 9 26 21 35 6 0 28 21 40 49 28 16 42 88 30 21 35 6 32 21 40 9 32 16 51 61 33 19 35 9 24 21 40 9 26 21 35 6 0 28 52 40 46 28 41 42 95 30 19 35 9 32 19 40 6 33 19 35 9 24 19 40 6 26 19 35 6
